# 41_Name capital cities of U.S.-American states (current) [50/50 answers]
QueryID	Concept	Label	HRank
41.12	http://data.nytimes.com/60366265861978193921	columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates|columbus, ohio|columbus (ohio)|greenfield estates	5
41.13	http://data.nytimes.com/60370356348597043201	boise, idaho|boise (idaho)|boise, idaho|boise (idaho)|boise, idaho|boise (idaho)|boise, idaho|boise (idaho)|boise, idaho|boise (idaho)|boise, idaho|boise (idaho)|boise, idaho|boise (idaho)	5
41.14	http://data.nytimes.com/62257822361694699521	honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)|honolulu, hawaii|honolulu|honolulu (hawaii)	5
41.15	http://data.nytimes.com/63309260383647170561	salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)|salt lake city, utah|salt lake city|salt lake city (utah)	5
41.16	http://data.nytimes.com/66204804704549718241	montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)|montgomery, alabama|montgomery (ala)	5
41.17	http://data.nytimes.com/66209818068638796001	phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)|phoenix, arizona|phoenix (ariz)	5
41.18	http://data.nytimes.com/66209906317822689761	indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)|indianapolis, indiana|indianapolis|indianopolis|naptown|indianapolis (ind)	5
41.19	http://data.nytimes.com/66209907054322623841	helena, montana|helena, montana|helena, montana	5
41.20	http://data.nytimes.com/66217203186174320641	juneau, alaska|juneau, alaska	5
41.21	http://data.nytimes.com/66238345691938922561	tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)|tallahassee, florida|tallahassee (fla)	5
41.22	http://data.nytimes.com/66238406284754370561	carson city, nevada|carson city, nevada|carson city, nevada	5
41.23	http://data.nytimes.com/66262771256220712961	des moines, iowa|des moines, iowa|des moines, iowa	5
41.24	http://data.nytimes.com/66408958343555610851	nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville, tennessee|nashville (tenn)|nashville	5
41.25	http://data.nytimes.com/67110566002750914561	augusta, maine|augusta, maine|augusta, maine	5
41.26	http://data.nytimes.com/67921213454662540961	cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)|cheyenne, wyoming|cheyenne (wyo)	5
41.27	http://data.nytimes.com/69949648080753147811	providence, rhode island|providence (ri)|providence, rhode island|providence (ri)|providence, rhode island|providence (ri)|providence, rhode island|providence (ri)|providence, rhode island|providence (ri)|providence, rhode island|providence (ri)|providence, rhode island|providence (ri)	5
41.28	http://data.nytimes.com/79187570115861045961	lincoln, nebraska|lincoln, nebraska|lincoln, nebraska	5
41.29	http://data.nytimes.com/79641626779121789761	springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)|springfield, illinois|springfield (ill)	5
41.30	http://data.nytimes.com/82446288276839227061	albany, new york|albany (ny)|albany, new york|albany (ny)|albany, new york|albany (ny)|albany, new york|albany (ny)|albany, new york|albany (ny)|albany, new york|albany (ny)|albany, new york|albany (ny)	5
41.31	http://data.nytimes.com/N14960784866712641691	bismarck, north dakota|bismarck, north dakota|bismarck, north dakota	5
41.32	http://data.nytimes.com/N14968756075194638491	pierre, south dakota|pierre, south dakota|pierre, south dakota	5
41.33	http://data.nytimes.com/N16431849893107391741	dover, delaware|dover, delaware|dover, delaware	5
41.34	http://data.nytimes.com/N2306380163500554261	denver|denver (colo)|denver|denver (colo)|denver|denver (colo)|denver|denver (colo)|denver|denver (colo)|denver|denver (colo)|denver|denver (colo)|denver|denver (colo)	5
41.35	http://data.nytimes.com/N25800450750100344661	columbia, south carolina|columbia, south carolina|columbia, south carolina	5
41.36	http://data.nytimes.com/N25800450843199534421	raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)|raleigh, north carolina|raleigh (nc)	5
41.37	http://data.nytimes.com/N34986920251980824741	jefferson city, missouri|jefferson city, missouri|jefferson city, missouri	5
41.38	http://data.nytimes.com/N37841690757174050981	lansing, michigan|lansing, michigan|lansing, michigan	5
41.39	http://data.nytimes.com/N41347311781686502051	baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)|baton rouge, louisiana|baton rouge (la)	5
41.40	http://data.nytimes.com/N42101664951145441701	annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)|annapolis, maryland|annapolis (md)	5
41.41	http://data.nytimes.com/N52928691952939780991	little rock, arkansas|little rock, arkansas|little rock, arkansas	5
41.42	http://data.nytimes.com/N53394720474045997421	richmond, virginia|richmond (va)|richmond, virginia|richmond (va)|richmond, virginia|richmond (va)|richmond, virginia|richmond (va)|richmond, virginia|richmond (va)|richmond, virginia|richmond (va)|richmond, virginia|richmond (va)	5
41.43	http://data.nytimes.com/N71205687420292161901	charleston, west virginia|charleston, west virginia|charleston, west virginia	5
41.44	http://data.nytimes.com/N74307593063785376751	oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)|oklahoma|oklahoma city|oklahoma city, oklahoma|east duke, oklahoma|oklahoma city (okla)	5
41.45	http://data.nytimes.com/N75309823699806109571	jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)|jackson, mississippi|jackson (miss)	5
41.46	http://data.nytimes.com/N77561588666860073361	boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)|boston|boston, massachusetts|boston (mass)	5
41.47	http://data.nytimes.com/N9043819125963938131	concord, new hampshire|concord, new hampshire|concord, new hampshire	5
41.48	http://data.nytimes.com/N91681220590493333891	harrisburg, pennsylvania|harrisburg, pennsylvania|harrisburg, pennsylvania	5
41.49	http://dbpedia.org/resource/Georgia_(U.S._state)	atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)|atlanta|atlanta, georgia|atlanta (ga)	5
41.50	http://dbpedia.org/resource/Politics_of_Washington	olympia, washington|olympia, washington|olympia, washington	5
