# 06_Name the laureates of the Nobel Peace Prize (since 1975) [52/55 answers]
QueryID	Concept	Label	HRank
06.28	http://dbpedia.org/resource/International_Physicians_for_the_Prevention_of_Nuclear_War	international physicians for the prevention of nuclear war	5
06.29	http://dbpedia.org/resource/David_Trimble	david trimble	5
06.30	http://dbpedia.org/resource/Norman_Borlaug	norman borlaug|norman borlaug|norman borlaug	4
06.31	http://dbpedia.org/resource/Betty_Williams_(Nobel_laureate)	betty williams (nobel laureate)	5
06.32	http://dbpedia.org/resource/Jody_Williams	jody williams	5
06.33	http://dbpedia.org/resource/International_Campaign_to_Ban_Landmines	international campaign to ban landmines	4
06.34	http://dbpedia.org/resource/Joseph_Rotblat	joseph rotblat	4
06.35	http://dbpedia.org/resource/Alfonso_Garc%C3%ADa_Robles	alfonso garcía robles	5
06.36	http://dbpedia.org/resource/Mairead_Maguire	mairead maguire	5
06.37	http://dbpedia.org/resource/Shirin_Ebadi	shirin ebadi|ebadi, shirin	5
06.38	http://dbpedia.org/resource/Mother_Teresa	mother teresa|teresa (mother)|mother teresa|teresa (mother)|mother teresa|teresa (mother)|mother teresa|teresa (mother)|mother teresa|teresa (mother)|mother teresa|teresa (mother)|mother teresa|teresa (mother)	5
06.39	http://dbpedia.org/resource/Barack_Obama	barack obama|obama, barack|barack obama|obama, barack|barack obama|obama, barack	5
06.40	http://dbpedia.org/resource/Grameen_Bank	grameen bank|grameen bank	5
06.41	http://dbpedia.org/resource/Muhammad_Yunus	muhammad yunus|muhammad yunus	5
06.42	http://dbpedia.org/resource/Wangari_Maathai	wangari maathai|wangari maathai	4
06.43	http://dbpedia.org/resource/Ellen_Johnson_Sirleaf	ellen johnson sirleaf|ellen johnson sirleaf	5
06.44	http://dbpedia.org/resource/Al_Gore	al gore|gore, al|al gore|gore, al|al gore|gore, al	5
06.45	http://dbpedia.org/resource/Desmond_Tutu	desmond tutu|tutu, desmond m|desmond tutu|tutu, desmond m|desmond tutu|tutu, desmond m|desmond tutu|tutu, desmond m|desmond tutu|tutu, desmond m|desmond tutu|tutu, desmond m	5
06.46	http://dbpedia.org/resource/Liu_Xiaobo	liu xiaobo	5
06.47	http://dbpedia.org/resource/Amnesty_International	amnesty international|amnesty international|amnesty international	5
06.48	http://dbpedia.org/resource/14th_Dalai_Lama	dalai lama|14th dalai lama	5
06.49	http://dbpedia.org/resource/Nelson_Mandela	nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson|nelson mandela|mandela, nelson	5
06.50	http://dbpedia.org/resource/Lech_Wa%C5%82%C4%99sa	lech wałęsa	5
06.51	http://dbpedia.org/resource/Leymah_Gbowee	leymah gbowee	5
06.52	http://dbpedia.org/resource/Tawakel_Karman	tawakel karman	5
