# 21_Name the musical instruments of a symphonic orchestra [43 answers]
QueryID	Concept	Label	HRank
21.26	http://dbpedia.org/resource/Orchestra	orchestra|orchestra|orchestra|orchestra|orchestra|orchestra	5
21.27	http://dbpedia.org/resource/Singing	singing|singing|singing|singing|singing|singing	1
21.28	http://dbpedia.org/resource/Sound_chip	sound chip|sound chip|sound chip	1
21.29	http://dbpedia.org/resource/Personal_computer	personal computer|personal computer|personal computer	1
21.30	http://dbpedia.org/resource/Electronic_musical_instrument	electronic musical instrument|electronic musical instrument|electronic musical instrument	1
21.31	http://dbpedia.org/resource/Recorder	recorder|recorder|recorder	1
21.32	http://dbpedia.org/resource/Double_bass	double bass|double bass	5
21.33	http://dbpedia.org/resource/Harmonica	harmonica|mouth harp|diatonic harmonica|harmonica|mouth harp|diatonic harmonica	5
21.34	http://dbpedia.org/resource/Fender_Jazz_Bass	fender jazz bass|fender jazz bass	5
21.35	http://dbpedia.org/resource/Computer	computer|computer|computer|computer	1
21.36	http://dbpedia.org/resource/Electric_guitar	electric guitar|electric guitar	5
21.37	http://dbpedia.org/resource/Classical_guitar	classical guitar|classical guitar|classical guitar	5
21.38	http://dbpedia.org/resource/Programming_(music)	programming (music)|programming (music)|programming (music)	1
21.39	http://dbpedia.org/resource/Flute	flute|flute	5
21.40	http://dbpedia.org/resource/Flugelhorn	flugelhorn|flugelhorn	5
21.41	http://dbpedia.org/resource/Trumpet	trumpet|trumpet	5
21.42	http://dbpedia.org/resource/Melodica	melodica|melodica	5
21.43	http://dbpedia.org/resource/Electronic_organ	electronic organ|electronic organ|electronic organ	5
